,multiverseid,name,artist,colors,colorIdentity,layout,cmc,rarity,type,subtypes,supertypes,power,toughness,set
220,134752.0,Prodigal Pyromancer,Jeremy Jarvis,[Red],[R],normal,3.0,Common,Creature — Human Wizard,"[Human, Wizard]",,1,1,10E
221,129801.0,Pyroclasm,John Avon,[Red],[R],normal,2.0,Uncommon,Sorcery,,,,,10E
222,130997.0,Rage Weaver,John Matson,[Red],[R],normal,2.0,Uncommon,Creature — Human Wizard,"[Human, Wizard]",,2,1,10E
223,129688.0,Raging Goblin,Jeff Miracola,[Red],[R],normal,1.0,Common,Creature — Goblin Berserker,"[Goblin, Berserker]",,1,1,10E
224,129697.0,Relentless Assault,Greg Hildebrandt,[Red],[R],normal,4.0,Rare,Sorcery,,,,,10E
225,129715.0,Rock Badger,Heather Hudson,[Red],[R],normal,5.0,Common,Creature — Badger Beast,"[Badger, Beast]",,3,3,10E
226,130374.0,Scoria Wurm,Steve Firchow,[Red],[R],normal,5.0,Rare,Creature — Wurm,[Wurm],,7,7,10E
227,129884.0,Seismic Assault,Greg Staples,[Red],[R],normal,3.0,Rare,Enchantment,,,,,10E
228,130370.0,Shatterstorm,Paolo Parente,[Red],[R],normal,4.0,Uncommon,Sorcery,,,,,10E
229,129730.0,Shivan Dragon,Donato Giancola,[Red],[R],normal,6.0,Rare,Creature — Dragon,[Dragon],,5,5,10E
230,130538.0,Shivan Hellkite,Kev Walker,[Red],[R],normal,7.0,Rare,Creature — Dragon,[Dragon],,5,5,10E
231,129732.0,Shock,Jon Foster,[Red],[R],normal,1.0,Common,Instant,,,,,10E
232,130362.0,Shunt,Greg Hildebrandt,[Red],[R],normal,3.0,Rare,Instant,,,,,10E
233,130539.0,Siege-Gang Commander,Christopher Moeller,[Red],[R],normal,5.0,Rare,Creature — Goblin,[Goblin],,2,2,10E
234,130532.0,Smash,Paolo Parente,[Red],[R],normal,3.0,Common,Instant,,,,,10E
235,130369.0,Soulblast,Jim Nelson,[Red],[R],normal,6.0,Rare,Instant,,,,,10E
236,129577.0,Spark Elemental,John Avon,[Red],[R],normal,1.0,Uncommon,Creature — Elemental,[Elemental],,3,1,10E
237,136509.0,Spitting Earth,Michael Koelsch,[Red],[R],normal,2.0,Common,Sorcery,,,,,10E
238,106473.0,"Squee, Goblin Nabob",Greg Staples,[Red],[R],normal,3.0,Rare,Legendary Creature — Goblin,[Goblin],[Legendary],1,1,10E
239,134755.0,Stun,Terese Nielsen,[Red],[R],normal,2.0,Common,Instant,,,,,10E
240,129750.0,Sudden Impact,Wayne Reynolds,[Red],[R],normal,4.0,Uncommon,Instant,,,,,10E
241,129767.0,Threaten,Pete Venters,[Red],[R],normal,3.0,Uncommon,Sorcery,,,,,10E
242,130381.0,Thundering Giant,Mark Zug,[Red],[R],normal,5.0,Uncommon,Creature — Giant,[Giant],,4,3,10E
243,134756.0,Uncontrollable Anger,Kev Walker,[Red],[R],normal,4.0,Common,Enchantment — Aura,[Aura],,,,10E
244,130531.0,Viashino Runner,Steve White,[Red],[R],normal,4.0,Common,Creature — Viashino,[Viashino],,3,2,10E
245,130387.0,Viashino Sandscout,Scott M. Fischer,[Red],[R],normal,2.0,Common,Creature — Viashino Scout,"[Viashino, Scout]",,2,1,10E
246,136284.0,Wall of Fire,Dan Dos Santos,[Red],[R],normal,3.0,Uncommon,Creature — Wall,[Wall],,0,5,10E
247,130364.0,Warp World,Ron Spencer,[Red],[R],normal,8.0,Rare,Sorcery,,,,,10E
248,130483.0,Abundance,Rebecca Guay,[Green],[G],normal,4.0,Rare,Enchantment,,,,,10E
249,130525.0,Aggressive Urge,Christopher Moeller,[Green],[G],normal,2.0,Common,Instant,,,,,10E
250,135249.0,Avatar of Might,rk post,[Green],[G],normal,8.0,Rare,Creature — Avatar,[Avatar],,8,8,10E
251,129906.0,Birds of Paradise,Marcelo Vignali,[Green],[G],normal,1.0,Rare,Creature — Bird,[Bird],,0,1,10E
252,135267.0,Blanchwood Armor,Paolo Parente,[Green],[G],normal,3.0,Uncommon,Enchantment — Aura,[Aura],,,,10E
253,135185.0,Canopy Spider,Christopher Rush,[Green],[G],normal,2.0,Common,Creature — Spider,[Spider],,1,3,10E
254,130522.0,Civic Wayfinder,Cyril Van Der Haegen,[Green],[G],normal,3.0,Common,Creature — Elf Warrior Druid,"[Elf, Warrior, Druid]",,2,2,10E
255,130521.0,Commune with Nature,Lars Grant-West,[Green],[G],normal,1.0,Common,Sorcery,,,,,10E
256,130527.0,Craw Wurm,Richard Sardinha,[Green],[G],normal,6.0,Common,Creature — Wurm,[Wurm],,6,4,10E
257,129512.0,Creeping Mold,Gary Ruddell,[Green],[G],normal,4.0,Uncommon,Sorcery,,,,,10E
258,135266.0,Elven Riders,Darrell Riche,[Green],[G],normal,5.0,Uncommon,Creature — Elf,[Elf],,3,3,10E
259,129533.0,Elvish Berserker,Paolo Parente,[Green],[G],normal,1.0,Common,Creature — Elf Berserker,"[Elf, Berserker]",,1,1,10E
260,129534.0,Elvish Champion,D. Alexander Gregory,[Green],[G],normal,3.0,Rare,Creature — Elf,[Elf],,2,2,10E
261,129535.0,Elvish Piper,Rebecca Guay,[Green],[G],normal,4.0,Rare,Creature — Elf Shaman,"[Elf, Shaman]",,1,1,10E
262,135263.0,Enormous Baloth,Mark Tedin,[Green],[G],normal,7.0,Uncommon,Creature — Beast,[Beast],,7,7,10E
263,135186.0,Femeref Archers,Zoltan Boros & Gabor Szikszai,[Green],[G],normal,3.0,Uncommon,Creature — Human Archer,"[Human, Archer]",,2,2,10E
264,129789.0,Gaea's Herald,Jim Murray,[Green],[G],normal,2.0,Rare,Creature — Elf,[Elf],,1,1,10E
265,129568.0,Giant Growth,Matt Cavotta,[Green],[G],normal,1.0,Common,Instant,,,,,10E
266,129570.0,Giant Spider,Randy Gallegos,[Green],[G],normal,4.0,Common,Creature — Spider,[Spider],,2,4,10E
267,129586.0,Grizzly Bears,D. J. Cleland-Hura,[Green],[G],normal,2.0,Common,Creature — Bear,[Bear],,2,2,10E
268,129599.0,Hunted Wumpus,Thomas M. Baxa,[Green],[G],normal,4.0,Uncommon,Creature — Beast,[Beast],,6,6,10E
269,129885.0,Hurricane,John Howe,[Green],[G],normal,1.0,Rare,Sorcery,,,,,10E
270,130500.0,Joiner Adept,Heather Hudson,[Green],[G],normal,2.0,Rare,Creature — Elf Druid,"[Elf, Druid]",,2,1,10E
271,129911.0,Karplusan Strider,Dan Scott,[Green],[G],normal,4.0,Uncommon,Creature — Yeti,[Yeti],,3,4,10E
272,129511.0,Kavu Climber,Rob Alexander,[Green],[G],normal,5.0,Common,Creature — Kavu,[Kavu],,3,3,10E
273,129626.0,Llanowar Elves,Kev Walker,[Green],[G],normal,1.0,Common,Creature — Elf Druid,"[Elf, Druid]",,1,1,10E
274,129536.0,Llanowar Sentinel,Randy Gallegos,[Green],[G],normal,3.0,Common,Creature — Elf,[Elf],,2,3,10E
275,135226.0,Lure,D. Alexander Gregory,[Green],[G],normal,3.0,Uncommon,Enchantment — Aura,[Aura],,,,10E
276,129642.0,Might of Oaks,Jeremy Jarvis,[Green],[G],normal,4.0,Rare,Instant,,,,,10E
277,130996.0,Might Weaver,Larry Elmore,[Green],[G],normal,2.0,Uncommon,Creature — Human Wizard,"[Human, Wizard]",,2,1,10E
278,106405.0,"Mirri, Cat Warrior",Daren Bader,[Green],[G],normal,3.0,Rare,Legendary Creature — Cat Warrior,"[Cat, Warrior]",[Legendary],2,3,10E
279,106368.0,"Molimo, Maro-Sorcerer",Mark Zug,[Green],[G],normal,7.0,Rare,Legendary Creature — Elemental,[Elemental],[Legendary],*,*,10E
280,129655.0,Natural Spring,Jeffrey R. Busch,[Green],[G],normal,5.0,Common,Sorcery,,,,,10E
281,129656.0,Naturalize,Tim Hildebrandt,[Green],[G],normal,2.0,Common,Instant,,,,,10E
282,135282.0,Overgrowth,Ron Spears,[Green],[G],normal,3.0,Common,Enchantment — Aura,[Aura],,,,10E
283,130506.0,Overrun,Carl Critchlow,[Green],[G],normal,5.0,Uncommon,Sorcery,,,,,10E
284,130526.0,Pincher Beetles,Stephen Daniele,[Green],[G],normal,3.0,Common,Creature — Insect,[Insect],,3,1,10E
285,136288.0,Primal Rage,Brian Snõddy,[Green],[G],normal,2.0,Uncommon,Enchantment,,,,,10E
286,130489.0,Quirion Dryad,Todd Lockwood,[Green],[G],normal,2.0,Rare,Creature — Dryad,[Dryad],,1,1,10E
287,129690.0,Rampant Growth,Steven Belledin,[Green],[G],normal,2.0,Common,Sorcery,,,,,10E
288,130507.0,Recollect,Pete Venters,[Green],[G],normal,3.0,Uncommon,Sorcery,,,,,10E
289,129696.0,Regeneration,Jeremy Jarvis,[Green],[G],normal,2.0,Uncommon,Enchantment — Aura,[Aura],,,,10E
290,106504.0,Rhox,Mark Zug,[Green],[G],normal,6.0,Rare,Creature — Rhino Beast,"[Rhino, Beast]",,5,5,10E
291,135251.0,Root Maze,Rebecca Guay,[Green],[G],normal,1.0,Rare,Enchantment,,,,,10E
292,129707.0,Rootwalla,Roger Raupp,[Green],[G],normal,3.0,Common,Creature — Lizard,[Lizard],,2,2,10E
293,136285.0,Rushwood Dryad,Todd Lockwood,[Green],[G],normal,2.0,Common,Creature — Dryad,[Dryad],,2,1,10E
294,130504.0,Scion of the Wild,Kev Walker,[Green],[G],normal,3.0,Rare,Creature — Avatar,[Avatar],,*,*,10E
295,129722.0,Seedborn Muse,Adam Rex,[Green],[G],normal,5.0,Rare,Creature — Spirit,[Spirit],,2,4,10E
296,135182.0,Skyshroud Ranger,Mark Tedin,[Green],[G],normal,1.0,Common,Creature — Elf,[Elf],,1,1,10E
297,129742.0,Spined Wurm,Carl Critchlow,[Green],[G],normal,5.0,Common,Creature — Wurm,[Wurm],,5,4,10E
298,135184.0,Stalking Tiger,Terese Nielsen,[Green],[G],normal,4.0,Common,Creature — Cat,[Cat],,3,3,10E
299,135264.0,Stampeding Wildebeests,Randy Gallegos,[Green],[G],normal,4.0,Uncommon,Creature — Antelope Beast,"[Antelope, Beast]",,5,4,10E
300,135215.0,Sylvan Basilisk,Steven Belledin,[Green],[G],normal,5.0,Uncommon,Creature — Basilisk,[Basilisk],,2,4,10E
301,130513.0,Sylvan Scrying,Scott M. Fischer,[Green],[G],normal,2.0,Uncommon,Sorcery,,,,,10E
302,135231.0,Tangle Spider,Terese Nielsen,[Green],[G],normal,6.0,Uncommon,Creature — Spider,[Spider],,3,4,10E
303,129777.0,Treetop Bracers,Heather Hudson,[Green],[G],normal,2.0,Common,Enchantment — Aura,[Aura],,,,10E
304,130498.0,Troll Ascetic,Puddnhead,[Green],[G],normal,3.0,Rare,Creature — Troll Shaman,"[Troll, Shaman]",,3,2,10E
305,130494.0,Upwelling,Chippy,[Green],[G],normal,4.0,Rare,Enchantment,,,,,10E
306,129788.0,Verdant Force,DiTerlizzi,[Green],[G],normal,8.0,Rare,Creature — Elemental,[Elemental],,7,7,10E
307,129792.0,Viridian Shaman,Scott M. Fischer,[Green],[G],normal,3.0,Uncommon,Creature — Elf Shaman,"[Elf, Shaman]",,2,2,10E
308,129773.0,Wall of Wood,Rebecca Guay,[Green],[G],normal,1.0,Common,Creature — Wall,[Wall],,0,3,10E
309,130515.0,Yavimaya Enchantress,Terese Nielsen,[Green],[G],normal,3.0,Uncommon,Creature — Human Druid,"[Human, Druid]",,2,2,10E
310,129466.0,Angel's Feather,Alan Pollack,,,normal,2.0,Uncommon,Artifact,,,,,10E
311,129495.0,Bottle Gnomes,Ben Thompson,,,normal,3.0,Uncommon,Artifact Creature — Gnome,[Gnome],,1,3,10E
312,135254.0,Chimeric Staff,Michael Sutfin,,,normal,4.0,Rare,Artifact,,,,,10E
313,135279.0,Chromatic Star,Alex Horley-Orlandelli,,,normal,1.0,Uncommon,Artifact,,,,,10E
314,135244.0,Citanul Flute,Greg Hildebrandt,,,normal,5.0,Rare,Artifact,,,,,10E
315,129502.0,Coat of Arms,Scott M. Fischer,,,normal,5.0,Rare,Artifact,,,,,10E
316,135268.0,Colossus of Sardia,Greg Staples,,,normal,9.0,Rare,Artifact Creature — Golem,[Golem],,9,9,10E
317,135275.0,Composite Golem,Mark Tedin,,"[W, U, B, R, G]",normal,6.0,Uncommon,Artifact Creature — Golem,[Golem],,4,4,10E
318,129480.0,Crucible of Worlds,Ron Spencer,,,normal,3.0,Rare,Artifact,,,,,10E
319,129523.0,Demon's Horn,Alan Pollack,,,normal,2.0,Uncommon,Artifact,,,,,10E
320,135243.0,Doubling Cube,Mark Tedin,,,normal,2.0,Rare,Artifact,,,,,10E
321,129527.0,Dragon's Claw,Alan Pollack,,,normal,2.0,Uncommon,Artifact,,,,,10E
322,135273.0,Fountain of Youth,Dan Scott,,,normal,0.0,Uncommon,Artifact,,,,,10E
323,135253.0,The Hive,Ron Spencer,,,normal,5.0,Rare,Artifact,,,,,10E
324,129598.0,Howling Mine,Ralph Horsley,,,normal,2.0,Rare,Artifact,,,,,10E
325,129601.0,Icy Manipulator,Matt Cavotta,,,normal,4.0,Uncommon,Artifact,,,,,10E
326,106478.0,Jayemdae Tome,Donato Giancola,,,normal,4.0,Rare,Artifact,,,,,10E
327,135240.0,Juggernaut,Arnie Swekel,,,normal,4.0,Uncommon,Artifact Creature — Juggernaut,[Juggernaut],,5,3,10E
328,129619.0,Kraken's Eye,Alan Pollack,,,normal,2.0,Uncommon,Artifact,,,,,10E
329,135242.0,Legacy Weapon,Terese Nielsen,,"[W, U, B, R, G]",normal,7.0,Rare,Legendary Artifact,,[Legendary],,,10E
330,135277.0,Leonin Scimitar,Doug Chaffee,,,normal,1.0,Uncommon,Artifact — Equipment,[Equipment],,,,10E
331,129630.0,Loxodon Warhammer,Jeremy Jarvis,,,normal,3.0,Rare,Artifact — Equipment,[Equipment],,,,10E
332,136289.0,Mantis Engine,John Zeleznik,,,normal,5.0,Uncommon,Artifact Creature — Insect,[Insect],,3,3,10E
333,129643.0,Millstone,John Avon,,,normal,2.0,Rare,Artifact,,,,,10E
334,135280.0,Mind Stone,Adam Rex,,,normal,2.0,Uncommon,Artifact,,,,,10E
335,129665.0,Ornithopter,Dana Knutson,,,normal,0.0,Uncommon,Artifact Creature — Thopter,[Thopter],,0,2,10E
336,135281.0,Phyrexian Vault,Hannibal King,,,normal,3.0,Uncommon,Artifact,,,,,10E
337,129526.0,Pithing Needle,Pete Venters,,,normal,1.0,Rare,Artifact,,,,,10E
338,106537.0,Platinum Angel,Brom,,,normal,7.0,Rare,Artifact Creature — Angel,[Angel],,4,4,10E
339,106552.0,Razormane Masticore,Jim Murray,,,normal,5.0,Rare,Artifact Creature — Masticore,[Masticore],,5,5,10E
340,129704.0,Rod of Ruin,Mark Zug,,,normal,4.0,Uncommon,Artifact,,,,,10E
341,135241.0,Sculpting Steel,Heather Hudson,,,normal,3.0,Rare,Artifact,,,,,10E
342,129741.0,Spellbook,Andrew Goldhawk,,,normal,0.0,Uncommon,Artifact,,,,,10E
343,135235.0,Steel Golem,Donato Giancola,,,normal,3.0,Uncommon,Artifact Creature — Golem,[Golem],,3,4,10E
344,135278.0,Whispersilk Cloak,Luca Zontini,,,normal,3.0,Uncommon,Artifact — Equipment,[Equipment],,,,10E
345,129809.0,Wurm's Tooth,Alan Pollack,,,normal,2.0,Uncommon,Artifact,,,,,10E
346,129458.0,Adarkar Wastes,John Avon,,"[W, U]",normal,,Rare,Land,,,,,10E
347,129479.0,Battlefield Forge,Darrell Riche,,"[R, W]",normal,,Rare,Land,,,,,10E
348,129496.0,Brushland,Scott Bailey,,"[G, W]",normal,,Rare,Land,,,,,10E
349,129497.0,Caves of Koilos,Jim Nelson,,"[W, B]",normal,,Rare,Land,,,,,10E
350,106531.0,Faerie Conclave,Stephan Martiniere,,[U],normal,,Uncommon,Land,,,,,10E
351,106428.0,Forbidding Watchtower,Aleksi Briclot,,[W],normal,,Uncommon,Land,,,,,10E
352,106564.0,Ghitu Encampment,John Avon,,[R],normal,,Uncommon,Land,,,,,10E
353,129614.0,Karplusan Forest,John Avon,,"[R, G]",normal,,Rare,Land,,,,,10E
354,129627.0,Llanowar Wastes,Rob Alexander,,"[B, G]",normal,,Rare,Land,,,,,10E
355,129687.0,Quicksand,Roger Raupp,,,normal,,Uncommon,Land,,,,,10E
356,129731.0,Shivan Reef,Rob Alexander,,"[U, R]",normal,,Rare,Land,,,,,10E
357,106556.0,Spawning Pool,Nils Hamm,,[B],normal,,Uncommon,Land,,,,,10E
358,129751.0,Sulfurous Springs,Rob Alexander,,"[B, R]",normal,,Rare,Land,,,,,10E
359,129881.0,Terramorphic Expanse,Dan Scott,,,normal,,Common,Land,,,,,10E
360,106455.0,Treetop Village,Rob Alexander,,[G],normal,,Uncommon,Land,,,,,10E
361,129778.0,Underground River,Andrew Goldhawk,,"[U, B]",normal,,Rare,Land,,,,,10E
362,129810.0,Yavimaya Coast,Anthony S. Waters,,"[G, U]",normal,,Rare,Land,,,,,10E
363,129680.0,Plains,Rob Alexander,,[W],normal,,Basic Land,Basic Land — Plains,[Plains],[Basic],,,10E
364,129681.0,Plains,John Avon,,[W],normal,,Basic Land,Basic Land — Plains,[Plains],[Basic],,,10E
365,129682.0,Plains,Greg Staples,,[W],normal,,Basic Land,Basic Land — Plains,[Plains],[Basic],,,10E
366,129683.0,Plains,Richard Wright,,[W],normal,,Basic Land,Basic Land — Plains,[Plains],[Basic],,,10E
367,129606.0,Island,Donato Giancola,,[U],normal,,Basic Land,Basic Land — Island,[Island],[Basic],,,10E
368,129607.0,Island,John Avon,,[U],normal,,Basic Land,Basic Land — Island,[Island],[Basic],,,10E
369,129608.0,Island,Martina Pilcerova,,[U],normal,,Basic Land,Basic Land — Island,[Island],[Basic],,,10E
370,129609.0,Island,Stephan Martiniere,,[U],normal,,Basic Land,Basic Land — Island,[Island],[Basic],,,10E
371,129754.0,Swamp,John Avon,,[B],normal,,Basic Land,Basic Land — Swamp,[Swamp],[Basic],,,10E
372,129755.0,Swamp,Ron Spencer,,[B],normal,,Basic Land,Basic Land — Swamp,[Swamp],[Basic],,,10E
373,129756.0,Swamp,Jim Nelson,,[B],normal,,Basic Land,Basic Land — Swamp,[Swamp],[Basic],,,10E
374,129757.0,Swamp,Richard Wright,,[B],normal,,Basic Land,Basic Land — Swamp,[Swamp],[Basic],,,10E
375,129649.0,Mountain,John Avon,,[R],normal,,Basic Land,Basic Land — Mountain,[Mountain],[Basic],,,10E
376,129650.0,Mountain,Glen Angus,,[R],normal,,Basic Land,Basic Land — Mountain,[Mountain],[Basic],,,10E
377,129651.0,Mountain,John Avon,,[R],normal,,Basic Land,Basic Land — Mountain,[Mountain],[Basic],,,10E
378,129652.0,Mountain,Stephan Martiniere,,[R],normal,,Basic Land,Basic Land — Mountain,[Mountain],[Basic],,,10E
379,129559.0,Forest,Anthony S. Waters,,[G],normal,,Basic Land,Basic Land — Forest,[Forest],[Basic],,,10E
380,129560.0,Forest,John Avon,,[G],normal,,Basic Land,Basic Land — Forest,[Forest],[Basic],,,10E
381,129561.0,Forest,Rob Alexander,,[G],normal,,Basic Land,Basic Land — Forest,[Forest],[Basic],,,10E
382,129562.0,Forest,Stephan Martiniere,,[G],normal,,Basic Land,Basic Land — Forest,[Forest],[Basic],,,10E
383,691.0,Air Elemental,Richard Thomas,[Blue],[U],normal,5.0,Uncommon,Creature — Elemental,[Elemental],,4,4,2ED
384,692.0,Ancestral Recall,Mark Poole,[Blue],[U],normal,1.0,Rare,Instant,,,,,2ED
385,693.0,Animate Artifact,Douglas Shuler,[Blue],[U],normal,4.0,Uncommon,Enchantment — Aura,[Aura],,,,2ED
386,645.0,Animate Dead,Anson Maddocks,[Black],[B],normal,2.0,Uncommon,Enchantment — Aura,[Aura],,,,2ED
387,829.0,Animate Wall,Dan Frazier,[White],[W],normal,1.0,Rare,Enchantment — Aura,[Aura],,,,2ED
388,598.0,Ankh of Mishra,Amy Weber,,,normal,2.0,Rare,Artifact,,,,,2ED
389,830.0,Armageddon,Jesper Myrfors,[White],[W],normal,4.0,Rare,Sorcery,,,,,2ED
390,737.0,Aspect of Wolf,Jeff A. Menges,[Green],[G],normal,2.0,Rare,Enchantment — Aura,[Aura],,,,2ED
391,646.0,Bad Moon,Jesper Myrfors,[Black],[B],normal,2.0,Rare,Enchantment,,,,,2ED
392,878.0,Badlands,Rob Alexander,,"[B, R]",normal,,Rare,Land — Swamp Mountain,"[Swamp, Mountain]",,,,2ED
393,831.0,Balance,Mark Poole,[White],[W],normal,2.0,Rare,Sorcery,,,,,2ED
394,599.0,Basalt Monolith,Jesper Myrfors,,,normal,3.0,Uncommon,Artifact,,,,,2ED
395,879.0,Bayou,Jesper Myrfors,,"[B, G]",normal,,Rare,Land — Swamp Forest,"[Swamp, Forest]",,,,2ED
396,832.0,Benalish Hero,Douglas Shuler,[White],[W],normal,1.0,Common,Creature — Human Soldier,"[Human, Soldier]",,1,1,2ED
397,738.0,Berserk,Dan Frazier,[Green],[G],normal,1.0,Uncommon,Instant,,,,,2ED
398,739.0,Birds of Paradise,Mark Poole,[Green],[G],normal,1.0,Rare,Creature — Bird,[Bird],,0,1,2ED
399,647.0,Black Knight,Jeff A. Menges,[Black],[B],normal,2.0,Uncommon,Creature — Human Knight,"[Human, Knight]",,2,2,2ED
400,600.0,Black Lotus,Christopher Rush,,,normal,0.0,Rare,Artifact,,,,,2ED
401,601.0,Black Vise,Richard Thomas,,,normal,1.0,Uncommon,Artifact,,,,,2ED
402,833.0,Black Ward,Dan Frazier,[White],[W],normal,1.0,Uncommon,Enchantment — Aura,[Aura],,,,2ED
403,834.0,Blaze of Glory,Richard Thomas,[White],[W],normal,1.0,Rare,Instant,,,,,2ED
404,835.0,Blessing,Julie Baroh,[White],[W],normal,2.0,Rare,Enchantment — Aura,[Aura],,,,2ED
405,694.0,Blue Elemental Blast,Richard Thomas,[Blue],[U],normal,1.0,Common,Instant,,,,,2ED
406,836.0,Blue Ward,Dan Frazier,[White],[W],normal,1.0,Uncommon,Enchantment — Aura,[Aura],,,,2ED
407,648.0,Bog Wraith,Jeff A. Menges,[Black],[B],normal,4.0,Uncommon,Creature — Wraith,[Wraith],,3,3,2ED
408,695.0,Braingeyser,Mark Tedin,[Blue],[U],normal,2.0,Rare,Sorcery,,,,,2ED
409,783.0,Burrowing,Mark Poole,[Red],[R],normal,1.0,Uncommon,Enchantment — Aura,[Aura],,,,2ED
410,740.0,Camouflage,Jesper Myrfors,[Green],[G],normal,1.0,Uncommon,Instant,,,,,2ED
411,837.0,Castle,Dameon Willich,[White],[W],normal,4.0,Uncommon,Enchantment,,,,,2ED
412,602.0,Celestial Prism,Amy Weber,,,normal,3.0,Uncommon,Artifact,,,,,2ED
413,741.0,Channel,Richard Thomas,[Green],[G],normal,2.0,Uncommon,Sorcery,,,,,2ED
414,603.0,Chaos Orb,Mark Tedin,,,normal,2.0,Rare,Artifact,,,,,2ED
415,784.0,Chaoslace,Dameon Willich,[Red],[R],normal,1.0,Rare,Instant,,,,,2ED
416,838.0,Circle of Protection: Black,Jesper Myrfors,[White],[W],normal,2.0,Common,Enchantment,,,,,2ED
417,839.0,Circle of Protection: Blue,Dameon Willich,[White],[W],normal,2.0,Common,Enchantment,,,,,2ED
418,840.0,Circle of Protection: Green,Sandra Everingham,[White],[W],normal,2.0,Common,Enchantment,,,,,2ED
419,841.0,Circle of Protection: Red,Mark Tedin,[White],[W],normal,2.0,Common,Enchantment,,,,,2ED
420,842.0,Circle of Protection: White,Douglas Shuler,[White],[W],normal,2.0,Common,Enchantment,,,,,2ED
421,604.0,Clockwork Beast,Drew Tucker,,,normal,6.0,Rare,Artifact Creature — Beast,[Beast],,0,4,2ED
422,696.0,Clone,Julie Baroh,[Blue],[U],normal,4.0,Uncommon,Creature — Shapeshifter,[Shapeshifter],,0,0,2ED
423,742.0,Cockatrice,Dan Frazier,[Green],[G],normal,5.0,Rare,Creature — Cockatrice,[Cockatrice],,2,4,2ED
424,843.0,Consecrate Land,Jeff A. Menges,[White],[W],normal,1.0,Uncommon,Enchantment — Aura,[Aura],,,,2ED
425,605.0,Conservator,Amy Weber,,,normal,4.0,Uncommon,Artifact,,,,,2ED
426,649.0,Contract from Below,Douglas Shuler,[Black],[B],normal,1.0,Rare,Sorcery,,,,,2ED
427,697.0,Control Magic,Dameon Willich,[Blue],[U],normal,4.0,Uncommon,Enchantment — Aura,[Aura],,,,2ED
428,844.0,Conversion,Jesper Myrfors,[White],[W],normal,4.0,Uncommon,Enchantment,,,,,2ED
429,606.0,Copper Tablet,Amy Weber,,,normal,2.0,Uncommon,Artifact,,,,,2ED
430,698.0,Copy Artifact,Amy Weber,[Blue],[U],normal,2.0,Rare,Enchantment,,,,,2ED
431,699.0,Counterspell,Mark Poole,[Blue],[U],normal,2.0,Uncommon,Instant,,,,,2ED
432,743.0,Craw Wurm,Daniel Gelon,[Green],[G],normal,6.0,Common,Creature — Wurm,[Wurm],,6,4,2ED
433,700.0,Creature Bond,Anson Maddocks,[Blue],[U],normal,2.0,Common,Enchantment — Aura,[Aura],,,,2ED
434,845.0,Crusade,Mark Poole,[White],[W],normal,2.0,Rare,Enchantment,,,,,2ED
435,607.0,Crystal Rod,Amy Weber,,,normal,1.0,Uncommon,Artifact,,,,,2ED
436,650.0,Cursed Land,Jesper Myrfors,[Black],[B],normal,4.0,Uncommon,Enchantment — Aura,[Aura],,,,2ED
437,608.0,Cyclopean Tomb,Anson Maddocks,,,normal,4.0,Rare,Artifact,,,,,2ED
438,651.0,Dark Ritual,Sandra Everingham,[Black],[B],normal,1.0,Common,Instant,,,,,2ED
439,652.0,Darkpact,Quinton Hoover,[Black],[B],normal,3.0,Rare,Sorcery,,,,,2ED
440,846.0,Death Ward,Mark Poole,[White],[W],normal,1.0,Common,Instant,,,,,2ED
441,653.0,Deathgrip,Anson Maddocks,[Black],[B],normal,2.0,Uncommon,Enchantment,,,,,2ED
442,654.0,Deathlace,Sandra Everingham,[Black],[B],normal,1.0,Rare,Instant,,,,,2ED
443,655.0,Demonic Attorney,Daniel Gelon,[Black],[B],normal,3.0,Rare,Sorcery,,,,,2ED
444,656.0,Demonic Hordes,Jesper Myrfors,[Black],[B],normal,6.0,Rare,Creature — Demon,[Demon],,5,5,2ED
445,657.0,Demonic Tutor,Douglas Shuler,[Black],[B],normal,2.0,Uncommon,Sorcery,,,,,2ED
446,609.0,Dingus Egg,Dan Frazier,,,normal,4.0,Rare,Artifact,,,,,2ED
447,847.0,Disenchant,Amy Weber,[White],[W],normal,2.0,Common,Instant,,,,,2ED
